CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance
19961,2,Kristin,She,04-Nov-70,M,F,"$80,000.00",0,Bachelors,Professional,0,3,10+ Miles
19962,22,Dominic,Prasad,03-Nov-62,M,M,"$110,000.00",5,Partial College,Management,1,3,10+ Miles
19963,13,Geoffrey,Fernandez,28-May-64,M,M,"$120,000.00",5,Partial High School,Professional,1,4,10+ Miles
19964,29,Gloria,Alonso,07-Mar-77,S,F,"$120,000.00",5,Partial High School,Professional,1,4,10+ Miles
19965,39,Jay,Lopez,24-Feb-94,M,M,"$130,000.00",5,High School,Management,1,4,0-1 Miles
19966,19,Abby,Sanchez,05-May-68,M,F,"$90,000.00",0,Bachelors,Professional,1,3,10+ Miles
19967,18,Devon,Deng,26-Feb-90,S,M,"$90,000.00",0,Bachelors,Professional,0,3,10+ Miles
19968,9,Katrina,Chande,04-Jul-99,M,F,"$100,000.00",5,High School,Management,0,3,10+ Miles
19969,29,Jake,Guo,11-Jan-65,S,M,"$80,000.00",0,Bachelors,Professional,1,4,10+ Miles
19970,27,Tanya,Jimenez,31-Mar-88,S,F,"$130,000.00",5,High School,Management,1,4,0-1 Miles
19971,6,Jeffery,Lu,04-May-71,S,M,"$100,000.00",5,High School,Management,1,3,10+ Miles
19972,33,Lindsay,Chander,24-Oct-81,M,F,"$100,000.00",5,High School,Management,1,4,10+ Miles
19973,16,Colin,Zhu,24-Aug-74,M,M,"$90,000.00",0,Bachelors,Professional,0,4,10+ Miles
19974,18,George,Fernandez,08-Mar-88,M,M,"$100,000.00",5,High School,Management,1,4,10+ Miles
19975,25,Brittney,Zhang,01-Aug-94,S,F,"$100,000.00",5,Partial High School,Professional,1,4,10+ Miles
19976,22,Tamara,Sun,13-May-84,M,F,"$110,000.00",5,High School,Management,1,4,10+ Miles
19977,29,Kristine,Gill,22-Apr-83,S,F,"$120,000.00",5,Partial High School,Professional,1,4,10+ Miles
19978,39,Marshall,Yuan,15-Nov-75,M,M,"$110,000.00",5,Partial High School,Professional,1,4,10+ Miles
19979,36,Janet,Browning,15-Feb-86,M,F,"$120,000.00",5,Partial High School,Management,1,4,10+ Miles
19980,623,Alexandra,Carter,26-Sep-91,M,F,"$90,000.00",5,Partial College,Professional,1,3,2-5 Miles
19981,315,Kelly,Russell,10-Jul-82,M,F,"$60,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
19982,338,Charles,Cox,13-Apr-87,S,M,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
19983,298,Michael,Martinez,01-Dec-66,M,M,"$50,000.00",1,Bachelors,Skilled Manual,1,1,2-5 Miles
19984,316,Sara,Morris,15-Dec-68,M,F,"$50,000.00",1,Bachelors,Skilled Manual,1,1,2-5 Miles
19985,611,Tamara,Ma,22-Apr-95,S,F,"$50,000.00",2,Bachelors,Skilled Manual,1,0,2-5 Miles
19986,310,Jamie,Huang,17-Jun-71,S,F,"$50,000.00",2,Bachelors,Skilled Manual,1,0,2-5 Miles
19987,55,Taylor,Moore,07-Jul-63,S,F,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
19988,66,Jordan,Long,25-Jul-73,M,M,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
19989,68,Ethan,Thompson,14-Jul-80,M,M,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
19990,301,Peter,Rai,27-Jan-69,M,M,"$70,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
19991,307,Jacob,Thomas,28-Oct-80,M,M,"$70,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
19992,345,Stephanie,Hill,13-Jun-97,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
19993,623,Nathan,Russell,05-Aug-92,M,M,"$60,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
19994,347,Madeline,King,11-Mar-67,S,F,"$70,000.00",2,Bachelors,Skilled Manual,1,0,2-5 Miles
19995,355,Jordyn,Gonzales,21-Jun-70,M,F,"$70,000.00",2,Bachelors,Skilled Manual,1,0,2-5 Miles
19996,612,Grant,She,11-Apr-87,S,M,"$70,000.00",2,Bachelors,Skilled Manual,0,1,0-1 Miles
19997,49,Beth,Gill,26-Oct-97,M,F,"$70,000.00",2,Bachelors,Skilled Manual,1,1,0-1 Miles
19998,310,Laura,Liu,23-Jul-77,S,F,"$40,000.00",5,High School,Skilled Manual,1,3,10+ Miles
19999,331,Danielle,Brooks,21-Aug-79,S,F,"$40,000.00",0,Bachelors,Professional,0,1,2-5 Miles
20000,50,Elijah,Diaz,26-Jul-78,M,M,"$60,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
20001,627,Jordan,Hill,25-Apr-73,S,F,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
20002,299,Elizabeth,White,26-Oct-80,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
20003,300,Dalton,Gonzalez,18-Jan-82,S,M,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
20004,311,Kaitlin,Perez,12-Jun-71,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
20005,315,Kevin,Zhang,05-Jan-98,S,M,"$50,000.00",2,Bachelors,Skilled Manual,1,1,2-5 Miles
20006,553,Grace,Morris,13-Feb-70,S,F,"$50,000.00",2,Bachelors,Skilled Manual,1,1,2-5 Miles
20007,71,Ashley,Alexander,30-Dec-94,S,F,"$50,000.00",2,Bachelors,Skilled Manual,0,1,0-1 Miles
20008,343,Jack,Foster,31-Jul-89,M,M,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
20009,383,Noah,Walker,05-Feb-77,S,M,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
20010,359,Jackson,Carter,01-May-95,M,M,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
20011,542,Eduardo,Sanders,30-Nov-93,M,M,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
20012,298,Jessica,Robinson,28-Oct-86,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
20013,539,Jocelyn,Hughes,22-May-74,S,F,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
20014,307,Anne,Blanco,06-Nov-72,M,F,"$70,000.00",5,Graduate Degree,Professional,0,2,0-1 Miles
20015,334,Jenna,King,05-Nov-80,M,F,"$80,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
20016,552,Katherine,Kelly,31-Dec-61,S,F,"$40,000.00",0,Bachelors,Professional,0,1,2-5 Miles
20017,322,Anna,Sanders,28-Oct-99,S,F,"$40,000.00",0,Bachelors,Professional,0,1,2-5 Miles
20018,635,Lauren,Gray,24-Oct-96,M,F,"$80,000.00",3,Bachelors,Skilled Manual,1,1,0-1 Miles
20019,626,Brittany,Diaz,08-Jun-92,M,F,"$80,000.00",3,Bachelors,Skilled Manual,1,2,2-5 Miles
20020,338,Jacqueline,Foster,20-Jun-73,S,F,"$80,000.00",3,Bachelors,Skilled Manual,0,2,0-1 Miles
20021,50,Alexander,Jones,07-Mar-77,M,M,"$80,000.00",4,Bachelors,Skilled Manual,1,0,2-5 Miles
20022,310,Arthur,Perry,01-Aug-65,M,F,"$50,000.00",4,Bachelors,Skilled Manual,1,1,2-5 Miles
20023,68,Edward,Hughes,30-Jul-87,S,M,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
20024,335,Fernando,Miller,03-Nov-71,S,M,"$40,000.00",0,Bachelors,Professional,1,1,2-5 Miles
20025,616,Bryce,Bell,13-Nov-76,S,M,"$40,000.00",0,Bachelors,Professional,0,1,2-5 Miles
20026,648,Jasmine,Richardson,23-Oct-85,S,F,"$40,000.00",0,Bachelors,Professional,0,1,0-1 Miles
20027,325,Danielle,Murphy,19-Apr-87,M,F,"$60,000.00",5,Bachelors,Skilled Manual,1,3,10+ Miles
20028,355,Angela,Flores,30-Jan-97,S,F,"$60,000.00",5,Bachelors,Skilled Manual,0,3,5-10 Miles
20029,338,Jan,Evans,10-May-88,M,F,"$60,000.00",2,Bachelors,Skilled Manual,1,2,2-5 Miles
20030,302,Alexander,Harris,21-Jun-97,M,M,"$60,000.00",2,Bachelors,Skilled Manual,1,2,0-1 Miles
20031,302,Devin,James,08-Apr-79,S,M,"$60,000.00",2,Bachelors,Skilled Manual,1,2,2-5 Miles
20032,642,Marcus,Walker,11-May-67,S,M,"$60,000.00",2,Bachelors,Skilled Manual,1,2,2-5 Miles
20033,369,Carlos,Turner,09-Jun-93,M,M,"$70,000.00",2,Bachelors,Professional,1,2,0-1 Miles
20034,68,Wyatt,Turner,03-Jan-98,S,M,"$70,000.00",2,Bachelors,Professional,1,2,2-5 Miles
20035,49,Cesar,Fernandez,11-Nov-73,M,M,"$70,000.00",2,Bachelors,Professional,1,2,2-5 Miles
20036,310,Kate,Tang,14-Sep-66,M,F,"$70,000.00",2,Bachelors,Professional,1,2,2-5 Miles
20037,336,Alyssa,Sanchez,29-Sep-62,S,F,"$70,000.00",0,Bachelors,Professional,1,1,2-5 Miles
20038,348,Taylor,Price,03-Dec-89,S,F,"$70,000.00",0,Bachelors,Professional,0,1,2-5 Miles
20039,638,Stephanie,Evans,20-Apr-99,S,F,"$70,000.00",2,Bachelors,Professional,0,2,0-1 Miles
20040,339,Victoria,Rivera,10-Jan-81,S,F,"$60,000.00",2,Graduate Degree,Professional,0,0,0-1 Miles
20041,212,Joe,Alvarez,16-Jul-65,S,M,"$30,000.00",0,High School,Manual,0,1,2-5 Miles
20042,268,Brad,Deng,04-Jul-92,M,M,"$40,000.00",1,Bachelors,Skilled Manual,1,0,1-2 Miles
20043,121,Brent,Zheng,17-Dec-93,S,M,"$10,000.00",0,Partial High School,Manual,1,2,1-2 Miles
20044,207,Jillian,Rana,26-Apr-68,S,F,"$30,000.00",0,High School,Manual,0,1,2-5 Miles
20045,206,Andres,Shen,26-Aug-72,M,M,"$40,000.00",1,Bachelors,Skilled Manual,1,0,0-1 Miles
20046,179,Peter,She,02-May-88,M,M,"$40,000.00",1,Bachelors,Skilled Manual,1,0,1-2 Miles
20047,219,Ronnie,Huang,10-Apr-67,M,M,"$40,000.00",1,Bachelors,Skilled Manual,1,0,1-2 Miles
20048,232,Virginia,Srini,26-Jul-85,S,F,"$30,000.00",0,High School,Manual,0,1,1-2 Miles
20049,272,Colleen,Chavez,19-Feb-60,S,F,"$10,000.00",0,Partial High School,Manual,0,2,1-2 Miles
20050,216,Adriana,Prasad,29-Nov-61,S,F,"$30,000.00",0,High School,Manual,0,1,2-5 Miles
20051,164,Linda,Dominguez,04-Jun-69,S,F,"$40,000.00",1,Partial College,Clerical,0,1,0-1 Miles
20052,233,Theodore,Ruiz,21-Jan-68,S,M,"$40,000.00",2,Partial College,Clerical,1,0,1-2 Miles
20053,234,Jessie,Yang,23-Feb-85,S,M,"$40,000.00",2,Partial College,Clerical,1,0,0-1 Miles
20054,253,Clarence,Nara,08-May-74,S,M,"$40,000.00",2,Partial College,Clerical,1,0,1-2 Miles
20055,259,Ruben,Ruiz,12-Oct-79,S,M,"$20,000.00",0,Partial High School,Manual,0,2,1-2 Miles
20056,124,Johnny,She,08-Jun-83,S,M,"$20,000.00",0,Partial High School,Manual,0,2,0-1 Miles
20057,183,Ramon,Zhou,29-Apr-89,S,M,"$20,000.00",0,Partial High School,Manual,0,2,1-2 Miles
20058,240,Roger,Liu,26-Oct-69,S,M,"$20,000.00",0,Partial High School,Manual,0,2,1-2 Miles
20059,220,Madison,Washington,10-Mar-75,M,F,"$30,000.00",0,High School,Manual,0,1,1-2 Miles
20060,267,Kayla,Jackson,03-Jun-71,S,F,"$30,000.00",0,High School,Manual,0,1,2-5 Miles
20061,198,Sharon,Nath,22-Dec-96,S,F,"$30,000.00",0,High School,Manual,0,1,2-5 Miles
20062,176,Russell,Carson,24-Feb-87,S,M,"$30,000.00",0,High School,Manual,0,1,2-5 Miles
20063,193,Kristy,Ortega,17-Aug-84,S,F,"$40,000.00",2,Partial College,Clerical,1,0,0-1 Miles
20064,124,Whitney,Prasad,08-Sep-60,S,F,"$40,000.00",2,Partial College,Clerical,1,1,0-1 Miles
20065,133,Grant,Lal,23-Jul-97,M,M,"$40,000.00",2,Partial College,Clerical,0,1,0-1 Miles
20066,626,Marcus,White,13-Aug-68,S,M,"$40,000.00",3,Partial College,Clerical,1,1,1-2 Miles
20067,355,Destiny,Thompson,17-Jan-95,S,F,"$40,000.00",3,Partial College,Clerical,1,1,1-2 Miles
20068,347,Alexandria,Peterson,09-Sep-93,S,F,"$40,000.00",3,Partial College,Clerical,1,2,1-2 Miles
20069,369,Jessica,Smith,17-May-76,S,F,"$30,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20070,68,Richard,Morris,20-Nov-80,M,M,"$60,000.00",0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
20071,612,Sean,Campbell,12-Apr-66,M,M,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
20072,616,Kaitlyn,Martinez,27-Jun-60,M,F,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20073,632,Melissa,Cooper,10-May-81,M,F,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20074,311,Preston,Madan,20-Feb-86,S,M,"$10,000.00",1,High School,Manual,1,2,1-2 Miles
20075,66,Aaron,Allen,26-May-99,S,M,"$10,000.00",1,High School,Manual,1,2,1-2 Miles
20076,301,Beth,Vazquez,23-Aug-65,S,F,"$10,000.00",1,High School,Manual,1,2,1-2 Miles
20077,312,Aidan,Coleman,21-May-86,M,M,"$10,000.00",1,High School,Manual,1,2,1-2 Miles
20078,546,Jose,Lee,16-Nov-84,M,M,"$20,000.00",0,High School,Manual,0,2,0-1 Miles
20079,536,Alexandra,Taylor,03-Nov-85,M,F,"$20,000.00",0,High School,Manual,0,2,0-1 Miles
20080,612,Maria,Stewart,19-Dec-85,M,F,"$20,000.00",0,High School,Manual,0,2,1-2 Miles
20081,612,Jerry,Xie,08-Jun-68,M,M,"$20,000.00",0,High School,Manual,0,2,1-2 Miles
20082,59,Caroline,Henderson,07-Feb-78,S,F,"$20,000.00",0,High School,Manual,1,2,1-2 Miles
20083,300,Terry,Kumar,10-Feb-67,M,M,"$20,000.00",0,High School,Manual,0,2,0-1 Miles
20084,69,Alex,Stewart,17-Dec-65,M,M,"$20,000.00",0,High School,Manual,0,2,0-1 Miles
20085,53,Jessica,Moore,10-Sep-63,M,F,"$20,000.00",0,Partial High School,Manual,0,2,0-1 Miles
20086,59,Jeremiah,Hayes,09-May-75,M,M,"$20,000.00",0,Partial High School,Manual,0,2,1-2 Miles
20087,62,Seth,Gray,05-Jun-91,M,M,"$20,000.00",0,Partial High School,Manual,0,2,1-2 Miles
20088,618,Jose,Lewis,28-Mar-94,M,M,"$20,000.00",0,Partial High School,Clerical,0,2,1-2 Miles
20089,635,Luis,Powell,30-Mar-80,M,M,"$30,000.00",0,High School,Manual,1,1,5-10 Miles
20090,311,Blake,Edwards,08-Sep-68,M,M,"$30,000.00",0,High School,Clerical,1,1,2-5 Miles
20091,312,Andrea,Parker,15-Mar-87,M,F,"$30,000.00",0,High School,Clerical,1,1,2-5 Miles
20092,374,Ethan,Sharma,31-Oct-99,M,M,"$40,000.00",0,Partial College,Clerical,1,1,1-2 Miles
20093,374,Megan,Clark,22-Mar-77,M,F,"$40,000.00",0,Partial College,Clerical,1,1,1-2 Miles
20094,300,Lindsey,Chande,19-Nov-98,M,F,"$30,000.00",0,High School,Clerical,0,2,0-1 Miles
20095,338,Ana,Flores,08-Dec-77,M,F,"$30,000.00",0,High School,Clerical,0,2,0-1 Miles
20096,64,Jonathan,Lal,21-Aug-81,M,M,"$30,000.00",0,High School,Skilled Manual,0,2,0-1 Miles
20097,339,Brittany,Griffin,21-May-92,M,F,"$40,000.00",0,Partial College,Clerical,1,1,0-1 Miles
20098,316,Alexis,Lewis,06-Jun-92,M,F,"$30,000.00",0,High School,Skilled Manual,0,2,0-1 Miles
20099,302,Devon,Xie,12-Nov-64,M,M,"$30,000.00",0,High School,Skilled Manual,0,2,0-1 Miles
20100,337,Jesse,Watson,15-Nov-77,S,M,"$30,000.00",0,High School,Skilled Manual,1,2,1-2 Miles
20101,546,Devin,Hayes,07-May-87,M,M,"$30,000.00",0,High School,Skilled Manual,1,2,1-2 Miles
20102,635,Arianna,Jenkins,22-Nov-72,M,F,"$30,000.00",0,High School,Skilled Manual,1,2,1-2 Miles
20103,51,William,Robinson,18-Aug-79,M,M,"$40,000.00",0,Partial College,Clerical,1,1,0-1 Miles
20104,49,Louis,Xu,25-Feb-91,M,M,"$30,000.00",0,High School,Skilled Manual,1,2,1-2 Miles
20105,331,Alexis,Taylor,30-Mar-85,M,F,"$30,000.00",0,High School,Skilled Manual,0,2,0-1 Miles
20106,53,Amber,Hall,12-Jun-85,M,F,"$30,000.00",0,High School,Skilled Manual,0,2,0-1 Miles
20107,635,Danielle,Morris,21-Dec-70,M,F,"$40,000.00",0,Partial College,Clerical,1,1,0-1 Miles
20108,612,Glenn,Gao,20-May-90,M,M,"$40,000.00",0,Partial College,Clerical,1,1,1-2 Miles
20109,345,Katelyn,Stewart,15-Jan-97,S,F,"$40,000.00",0,Partial College,Clerical,1,1,1-2 Miles
20110,385,Austin,Perry,16-Apr-82,M,M,"$40,000.00",0,Partial College,Clerical,1,1,1-2 Miles
20111,301,Brittney,Zhu,06-Jan-91,M,F,"$40,000.00",0,Partial College,Clerical,1,1,1-2 Miles
20112,374,Shelby,James,15-Nov-99,S,F,"$80,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20113,632,Christina,Murphy,06-Jun-66,M,F,"$80,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
20114,635,Joseph,Thompson,06-Jan-90,M,M,"$80,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20115,335,Megan,Jones,06-Sep-62,M,F,"$40,000.00",0,Partial College,Clerical,1,1,0-1 Miles
20116,307,Hannah,Bryant,05-Nov-96,M,F,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20117,547,Brandon,Jenkins,01-Feb-72,M,M,"$50,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
20118,372,Jacqueline,Henderson,09-Jul-82,M,F,"$50,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20119,614,Carlos,Hernandez,03-Sep-95,M,M,"$40,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
20120,635,Fernando,Hughes,20-Dec-71,S,M,"$40,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20121,548,Dylan,Butler,25-Jan-78,M,M,"$40,000.00",0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
20122,315,Jeremy,Bailey,26-Jul-95,M,M,"$40,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20123,326,Aaron,Gonzalez,15-Feb-82,M,M,"$40,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20124,355,Natalie,Coleman,24-May-81,M,F,"$40,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
20125,623,Natalie,Clark,19-Feb-83,M,F,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20126,368,Seth,Carter,04-Sep-90,M,M,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20127,539,Carlos,Sanders,13-Feb-72,M,M,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20128,553,Ian,Miller,24-Sep-75,M,M,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
20129,536,Nicole,Stewart,08-Jun-74,S,F,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
20130,50,Jordan,Nelson,15-Sep-81,M,M,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
20131,217,Carolyn,Gutierrez,26-Mar-99,M,F,"$10,000.00",0,Graduate Degree,Manual,1,0,0-1 Miles
20132,126,Jenny,Shen,05-Nov-90,M,F,"$10,000.00",0,Graduate Degree,Manual,1,0,0-1 Miles
20133,255,Jorge,Li,05-May-86,M,M,"$20,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
20134,259,Franklin,Zhao,23-Feb-83,M,M,"$20,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
20135,121,Grace,Price,11-Feb-88,M,F,"$10,000.00",0,Bachelors,Manual,1,0,0-1 Miles
20136,277,Bonnie,Kennedy,14-Jul-95,M,F,"$10,000.00",0,Bachelors,Manual,1,0,0-1 Miles
20137,135,Jarrod,Fernandez,11-Feb-73,M,M,"$10,000.00",0,Bachelors,Manual,1,0,0-1 Miles
20138,128,Kendra,Moreno,06-Jan-94,M,F,"$20,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
20139,369,Connor,Wright,29-Jul-66,M,M,"$10,000.00",0,Bachelors,Manual,1,0,0-1 Miles
20140,144,Joe,Navarro,10-Sep-60,M,M,"$10,000.00",0,Bachelors,Manual,1,0,0-1 Miles
20141,186,Angelica,Flores,09-Aug-88,M,F,"$20,000.00",0,Bachelors,Manual,1,0,0-1 Miles
20142,215,Lydia,Lopez,19-Mar-86,M,F,"$10,000.00",0,Partial College,Manual,1,0,0-1 Miles
20143,128,Jimmy,Suarez,02-Jun-71,M,M,"$10,000.00",0,Partial College,Manual,1,0,0-1 Miles
20144,173,Roger,Lin,26-Mar-83,M,M,"$10,000.00",0,Partial College,Manual,1,0,0-1 Miles
20145,207,Fernando,Lee,23-Mar-78,M,M,"$10,000.00",0,Partial College,Manual,1,1,0-1 Miles
20146,190,Mackenzie,Hall,27-May-72,M,F,"$10,000.00",0,Partial College,Manual,1,1,2-5 Miles
20147,230,Tabitha,Ramos,04-Dec-91,M,F,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
20148,189,Terry,Nath,09-Oct-96,M,M,"$10,000.00",0,Partial College,Manual,1,1,0-1 Miles
20149,228,Heidi,Arun,23-Sep-74,M,F,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
20150,279,Gary,Rubio,15-Oct-87,M,M,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
20151,33,Jamie,Guo,02-Oct-72,M,F,"$10,000.00",0,Partial College,Manual,1,1,2-5 Miles
20152,40,Rafael,She,01-Dec-82,M,M,"$10,000.00",0,Partial College,Manual,1,1,2-5 Miles
20153,34,Diane,Sanz,20-Oct-95,M,F,"$10,000.00",0,Partial College,Manual,0,1,0-1 Miles
20154,8,Raul,Luo,22-Mar-79,S,M,"$10,000.00",0,Partial College,Manual,0,1,0-1 Miles
20155,6,Jay,Fernandez,04-Feb-93,M,M,"$10,000.00",0,Partial College,Manual,1,1,2-5 Miles
20156,39,Jay,Madan,11-Nov-80,S,M,"$10,000.00",0,High School,Manual,0,2,0-1 Miles
20157,2,Riley,Reed,25-Jun-93,M,F,"$10,000.00",0,High School,Manual,0,2,0-1 Miles
20158,35,Rodney,Blanco,22-Apr-78,S,M,"$10,000.00",1,High School,Manual,0,0,2-5 Miles
20159,8,Ernest,Zhu,11-Sep-74,M,M,"$20,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
20160,32,George,Garcia,29-Nov-66,S,M,"$20,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
20161,225,Albert,Sanz,19-Aug-71,S,M,"$20,000.00",0,Partial College,Manual,1,0,1-2 Miles
20162,155,Kelsey,Nath,28-Apr-76,M,F,"$20,000.00",0,Partial College,Manual,1,1,0-1 Miles
20163,166,Krystal,Zhang,25-Oct-87,M,F,"$20,000.00",0,Partial College,Manual,1,1,1-2 Miles
20164,242,Carol Ann,Rockne,27-Dec-93,M,M,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
20165,266,Kristina,Mehta,11-Sep-61,M,F,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
20166,118,Monique,Gutierrez,09-Mar-62,S,F,"$30,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
20167,248,Joe,Serrano,14-Aug-98,S,M,"$30,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
20168,126,Jessie,Serrano,15-Jul-78,M,F,"$10,000.00",1,High School,Manual,1,1,2-5 Miles
20169,175,Garrett,Gray,30-Aug-62,S,M,"$20,000.00",1,Partial College,Manual,0,0,1-2 Miles
20170,264,Jerome,Martin,14-Jul-99,M,M,"$30,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
20171,133,Bailey,King,04-Jan-88,M,F,"$20,000.00",0,Partial College,Manual,1,1,0-1 Miles
20172,263,Kelli,Gao,28-Jun-75,S,F,"$30,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
20173,247,Dennis,Zhao,21-Nov-60,M,M,"$40,000.00",1,Bachelors,Skilled Manual,1,0,1-2 Miles
20174,140,Douglas,Gonzalez,02-Oct-84,M,M,"$20,000.00",0,Partial High School,Manual,0,2,0-1 Miles
20175,183,Alisha,Lu,17-May-89,S,F,"$30,000.00",0,Partial College,Clerical,0,1,2-5 Miles
20176,127,Antonio,Alexander,01-Dec-64,S,M,"$20,000.00",0,Partial High School,Manual,0,2,1-2 Miles
20177,216,Kelvin,Li,07-Apr-93,S,M,"$20,000.00",0,Partial High School,Manual,1,2,1-2 Miles
20178,183,Deborah,Anand,03-Jan-66,S,F,"$20,000.00",0,Partial High School,Manual,0,2,0-1 Miles
20179,271,Denise,Patel,25-Jan-83,S,F,"$30,000.00",0,High School,Manual,0,1,1-2 Miles
20180,335,Amanda,Sanders,11-Feb-68,M,F,"$70,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
20181,343,Catherine,Brooks,24-Apr-97,M,F,"$70,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
20182,70,Isabelle,Price,09-Jan-75,M,F,"$70,000.00",0,Partial College,Skilled Manual,1,1,0-1 Miles
20183,543,Sophia,Allen,22-Dec-78,M,F,"$70,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
20184,536,Jessica,Richardson,23-Jan-83,M,F,"$40,000.00",3,High School,Skilled Manual,1,2,0-1 Miles
20185,316,Xavier,Cooper,18-Jul-66,S,M,"$40,000.00",3,High School,Skilled Manual,1,3,5-10 Miles
20186,64,Connor,Li,17-Apr-85,M,M,"$40,000.00",2,High School,Skilled Manual,1,2,2-5 Miles
20187,372,Robert,King,06-Jan-61,M,M,"$60,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
20188,51,Kimberly,Watson,10-Aug-67,M,F,"$60,000.00",0,Partial College,Skilled Manual,1,1,0-1 Miles
20189,66,Grace,Hall,07-May-84,S,F,"$50,000.00",0,Partial College,Skilled Manual,0,1,0-1 Miles
20190,631,Angela,Reed,21-Aug-96,S,F,"$50,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
20191,299,Chad,Rai,18-Jan-66,S,M,"$60,000.00",0,Graduate Degree,Professional,1,1,2-5 Miles
20192,299,Amber,Campbell,09-Jul-71,S,F,"$60,000.00",0,Graduate Degree,Professional,0,1,0-1 Miles
20193,339,Alyssa,Gray,04-Sep-84,S,F,"$60,000.00",0,Graduate Degree,Professional,0,1,0-1 Miles
20194,359,Connor,Campbell,13-Jan-61,M,M,"$60,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
20195,614,Blake,Wilson,30-Nov-86,M,M,"$60,000.00",0,Partial College,Skilled Manual,0,1,0-1 Miles
